date,state,district,pincode,bio_age_5_17,bio_age_17_
02-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01086,23,15
13-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01096,13,9
08-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01108,9,2
10-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01117,18,6
18-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01080,2,5
06-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01109,15,16
03-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01112,16,12
14-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01132,4,1
08-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01066,12,8
02-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01122,26,17
25-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01114,11,6
06-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01122,23,11
12-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01128,2,3
17-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01075,3,3
16-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01086,2,2
11-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_06185,0,4
27-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01096,23,9
04-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01086,3,3
13-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01112,32,10
25-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01115,20,10
01-05-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01131,26,35
14-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01096,7,7
13-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01087,49,5
13-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01087,16,13
03-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01085,4,0
16-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01129,0,3
17-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01129,2,2
01-05-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01069,244,142
13-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01105,13,4
05-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01098,14,5
08-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01092,13,4
19-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01123,1,1
01-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01098,20,3
09-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01107,28,11
19-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01103,42,10
09-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01126,2,1
01-07-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01077,96,119
14-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01075,3,0
01-07-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01106,44,75
11-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_06185,0,1
18-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01129,1,4
09-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01125,3,0
26-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01114,8,6
07-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01094,2,1
11-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01102,9,7
10-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01072,10,8
27-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01099,14,3
12-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01091,0,5
04-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01098,1,5
04-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01118,4,8
10-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01095,3,3
01-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01110,38,6
13-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01106,5,4
16-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01106,2,2
12-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01089,8,6
14-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01108,4,4
11-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01084,3,6
03-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01125,0,1
13-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01066,2,2
15-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01073,3,6
06-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01079,16,6
11-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01085,18,15
16-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01113,4,5
09-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01120,3,0
03-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01109,11,15
10-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01100,0,1
17-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01090,12,5
12-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01133,8,3
01-05-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01082,42,19
16-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01084,1,1
03-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01088,14,8
12-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01079,13,17
11-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01088,32,11
19-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01101,1,5
20-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01085,4,3
18-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01085,2,7
11-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01087,98,9
01-03-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01124,13,3
11-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01099,6,3
10-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01125,1,1
19-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01075,6,1
01-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01108,1,2
20-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01067,7,1
11-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01117,27,11
01-05-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01126,53,48
08-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01067,10,2
25-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01105,12,2
01-04-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01085,134,160
16-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01099,0,2
16-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01105,2,4
15-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01085,6,8
15-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01108,1,3
11-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01082,0,2
09-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01125,0,2
12-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01070,7,8
03-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01086,4,5
05-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01114,8,8
10-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01094,23,10
20-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01073,6,2
06-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01107,35,14
28-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01093,6,1
19-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01117,11,17
13-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01084,1,2
11-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01107,5,7
15-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01067,3,8
04-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01077,3,1
01-06-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01127,66,66
01-04-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01125,28,37
10-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01132,5,2
02-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01066,7,7
01-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01087,35,8
02-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01106,3,2
15-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01083,2,2
20-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01109,9,1
28-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01077,5,1
08-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01070,15,10
19-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01070,5,10
03-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01129,0,3
10-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01081,17,7
16-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01104,20,10
15-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01107,13,9
16-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01096,1,7
15-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01110,12,2
03-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01128,8,2
26-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01118,10,13
10-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01080,8,2
16-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01122,11,7
15-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01111,11,2
17-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01104,3,7
13-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01102,8,5
14-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01103,2,0
16-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01103,29,15
07-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01071,1,5
10-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01065,7,14
07-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01114,2,0
08-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01112,72,15
01-04-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01071,34,30
29-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01128,4,1
10-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01107,12,6
28-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01119,11,4
06-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01065,23,13
16-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01070,4,2
13-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01080,7,8
18-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01081,7,6
27-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_06185,0,1
01-03-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01089,542,140
08-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01127,15,5
12-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01112,11,13
14-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01076,1,1
19-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01114,4,1
13-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01118,4,8
02-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01113,4,6
01-07-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01079,162,223
16-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01099,7,7
01-07-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01107,129,212
07-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01120,4,2
04-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01099,1,2
09-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01087,14,14
07-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01106,2,3
17-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01077,1,6
12-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01100,8,6
08-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01106,3,1
10-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01077,4,1
13-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01068,7,2
14-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01075,5,4
11-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01131,4,2
05-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01092,20,1
01-04-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01084,52,51
01-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01133,5,3
13-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01123,1,5
14-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01126,3,2
25-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01108,3,1
06-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01116,9,4
29-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01090,15,8
01-03-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01109,283,285
12-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01065,8,13
03-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01069,22,8
07-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01108,1,0
01-04-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01102,63,53
18-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_06185,0,2
11-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01107,17,21
20-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01104,11,3
05-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01100,5,6
18-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01086,4,0
12-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01083,1,0
13-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01129,4,4
01-07-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01087,252,253
12-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01120,10,10
07-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01099,1,2
07-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01102,8,3
01-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01097,4,0
02-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_06185,2,0
19-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01065,11,11
01-05-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01066,234,125
08-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01069,10,11
02-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01124,2,0
06-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01066,5,8
01-03-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01094,112,131
01-06-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01069,220,167
13-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01121,11,0
01-03-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01082,25,28
08-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01076,22,7
09-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01077,1,0
17-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01132,3,2
01-06-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01123,57,48
01-06-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01109,186,188
14-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01122,1,1
05-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01116,7,2
12-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01105,5,9
01-03-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01097,20,6
09-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01070,10,6
16-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01087,29,7
10-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01125,1,1
08-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01066,18,8
13-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01088,10,1
14-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01065,4,11
26-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01108,13,6
19-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01117,12,9
14-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01128,3,1
15-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01075,1,6
14-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01088,10,8
09-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01098,7,5
26-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01087,13,12
18-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01107,24,15
29-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01123,4,0
27-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01112,69,15
17-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01080,2,4
18-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01110,2,1
04-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01103,7,44
25-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01101,10,5
05-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01115,24,12
02-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01072,56,6
19-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01102,5,6
01-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01131,2,1
11-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01097,1,1
28-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01113,12,1
16-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01132,0,4
29-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01119,20,2
01-07-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01123,74,51
10-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01072,10,8
05-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01131,1,0
14-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01120,0,1
27-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01067,9,6
14-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01085,3,5
07-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01120,16,8
01-06-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01118,143,119
06-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_06185,2,0
15-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01075,6,6
03-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01092,5,1
12-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01101,7,5
19-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01084,1,3
14-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01074,4,3
10-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01113,34,63
19-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01133,5,2
25-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01123,6,2
13-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01070,7,1
02-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01069,20,5
08-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01097,0,1
28-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01072,6,3
01-05-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01076,145,141
12-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01129,4,5
03-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01071,2,0
11-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01123,5,2
01-06-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01081,213,125
07-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01084,9,6
10-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01068,2,2
15-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01120,5,4
18-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01117,19,8
08-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01093,7,0
18-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01070,5,9
02-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01110,3,32
10-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01115,23,18
17-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01126,3,1
18-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01119,9,2
03-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_06185,0,31
29-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01103,31,54
02-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01075,2,6
10-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01077,11,2
09-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01109,23,21
01-05-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01112,295,273
13-09-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01092,6,1
05-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01106,3,4
08-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01080,15,6
16-11-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01111,3,1
20-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01103,8,2
01-05-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01110,151,78
01-03-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01096,302,168
06-12-2025,Tamil Nadu,Cuddalore,SAMPLE_PIN_01102,5,4
26-12-2025,Odisha,Cuttack,SAMPLE_PIN_01173,2,1
13-12-2025,Orissa,Cuttack,SAMPLE_PIN_01153,0,2
08-11-2025,Odisha,Cuttack,SAMPLE_PIN_01165,21,10
02-09-2025,Odisha,Cuttack,SAMPLE_PIN_01190,1,1
19-12-2025,Orissa,Cuttack,SAMPLE_PIN_01183,0,7
18-11-2025,Odisha,Cuttack,SAMPLE_PIN_01193,9,3
19-12-2025,Odisha,Cuttack,SAMPLE_PIN_01136,0,1
08-09-2025,Odisha,Cuttack,SAMPLE_PIN_01192,0,2
03-09-2025,Odisha,Cuttack,SAMPLE_PIN_01166,5,7
10-09-2025,Odisha,Cuttack,SAMPLE_PIN_06186,0,1
02-09-2025,Odisha,Cuttack,SAMPLE_PIN_01158,5,3
15-11-2025,Odisha,Cuttack,SAMPLE_PIN_01178,0,6
15-09-2025,Odisha,Cuttack,SAMPLE_PIN_01138,16,12
11-09-2025,Odisha,Cuttack,SAMPLE_PIN_01186,2,4
07-09-2025,Odisha,Cuttack,SAMPLE_PIN_01139,1,0
17-11-2025,Odisha,Cuttack,SAMPLE_PIN_01140,6,5
05-12-2025,Odisha,Cuttack,SAMPLE_PIN_01141,15,11
28-12-2025,Odisha,Cuttack,SAMPLE_PIN_06187,0,1
02-12-2025,Odisha,Cuttack,SAMPLE_PIN_01135,3,3
03-09-2025,Orissa,Cuttack,SAMPLE_PIN_01180,0,2
12-11-2025,Odisha,Cuttack,SAMPLE_PIN_01187,3,0
19-09-2025,Odisha,Cuttack,SAMPLE_PIN_01145,2,11
09-11-2025,Odisha,Cuttack,SAMPLE_PIN_01161,0,1
06-12-2025,Odisha,Cuttack,SAMPLE_PIN_01149,8,3
08-11-2025,Odisha,Cuttack,SAMPLE_PIN_06188,0,1
29-12-2025,Orissa,Cuttack,SAMPLE_PIN_01153,0,1
01-06-2025,Odisha,Cuttack,SAMPLE_PIN_06189,47,98
12-11-2025,Orissa,Cuttack,SAMPLE_PIN_01135,2,0
10-09-2025,Orissa,Cuttack,SAMPLE_PIN_01153,1,4
08-09-2025,Odisha,Cuttack,SAMPLE_PIN_01170,6,4
03-12-2025,Odisha,Cuttack,SAMPLE_PIN_01158,12,3
25-12-2025,Orissa,Cuttack,SAMPLE_PIN_06190,0,2
04-09-2025,Odisha,Cuttack,SAMPLE_PIN_01160,4,3
02-09-2025,Odisha,Cuttack,SAMPLE_PIN_01145,9,14
11-12-2025,Odisha,Cuttack,SAMPLE_PIN_01193,6,3
12-09-2025,Odisha,Cuttack,SAMPLE_PIN_01162,2,1
19-09-2025,Odisha,Cuttack,SAMPLE_PIN_01165,17,17
20-12-2025,Odisha,Cuttack,SAMPLE_PIN_01181,18,13
26-12-2025,Odisha,Cuttack,SAMPLE_PIN_01184,2,3
11-11-2025,Odisha,Cuttack,SAMPLE_PIN_01185,2,2
01-07-2025,Odisha,Cuttack,SAMPLE_PIN_01181,931,755
07-11-2025,Odisha,Cuttack,SAMPLE_PIN_01157,9,5
29-12-2025,Orissa,Cuttack,SAMPLE_PIN_01147,0,1
06-09-2025,Odisha,Cuttack,SAMPLE_PIN_01171,4,4
18-11-2025,Odisha,Cuttack,SAMPLE_PIN_01146,6,8
09-12-2025,Odisha,Cuttack,SAMPLE_PIN_01150,7,3
18-11-2025,Odisha,Cuttack,SAMPLE_PIN_01135,10,5
17-09-2025,Odisha,Cuttack,SAMPLE_PIN_01181,13,16
06-12-2025,Odisha,Cuttack,SAMPLE_PIN_01159,9,6
06-12-2025,Odisha,Cuttack,SAMPLE_PIN_01164,4,2
09-12-2025,Odisha,Cuttack,SAMPLE_PIN_01187,2,0
25-12-2025,Odisha,Cuttack,SAMPLE_PIN_06191,2,0
12-12-2025,Odisha,Cuttack,SAMPLE_PIN_01194,0,2
28-12-2025,Odisha,Cuttack,SAMPLE_PIN_01164,1,1
10-11-2025,Orissa,Cuttack,SAMPLE_PIN_01157,0,1
08-11-2025,Odisha,Cuttack,SAMPLE_PIN_01174,0,1
26-12-2025,Odisha,Cuttack,SAMPLE_PIN_01160,3,2
18-09-2025,Odisha,Cuttack,SAMPLE_PIN_01189,2,5
09-12-2025,Orissa,Cuttack,SAMPLE_PIN_01176,0,2
08-12-2025,Odisha,Cuttack,SAMPLE_PIN_01147,4,1
