date,state,district,pincode,demo_age_5_17,demo_age_17_
01-11-2025,Odisha,Ganjam,SAMPLE_PIN_01635,1,2
19-12-2025,Odisha,Ganjam,SAMPLE_PIN_01587,2,18
06-09-2025,Orissa,Ganjam,SAMPLE_PIN_01601,1,5
12-09-2025,Orissa,Ganjam,SAMPLE_PIN_01620,0,1
07-11-2025,Odisha,Ganjam,SAMPLE_PIN_01634,0,11
26-12-2025,Orissa,Ganjam,SAMPLE_PIN_01599,1,5
11-12-2025,Orissa,Ganjam,SAMPLE_PIN_01589,1,4
03-09-2025,Odisha,Ganjam,SAMPLE_PIN_01598,1,3
18-09-2025,Odisha,Ganjam,SAMPLE_PIN_06237,0,5
15-11-2025,Odisha,Ganjam,SAMPLE_PIN_01615,2,5
19-10-2025,Odisha,Ganjam,SAMPLE_PIN_01646,4,11
26-12-2025,Odisha,Ganjam,SAMPLE_PIN_01578,6,22
19-11-2025,Odisha,Ganjam,SAMPLE_PIN_01581,3,9
28-12-2025,Orissa,Ganjam,SAMPLE_PIN_01632,0,1
25-10-2025,Odisha,Ganjam,SAMPLE_PIN_01579,1,3
26-11-2025,Odisha,Ganjam,SAMPLE_PIN_01579,1,3
13-11-2025,Odisha,Ganjam,SAMPLE_PIN_01622,4,14
27-12-2025,Odisha,Ganjam,SAMPLE_PIN_01628,1,13
02-12-2025,Odisha,Ganjam,SAMPLE_PIN_01592,1,20
08-12-2025,Orissa,Ganjam,SAMPLE_PIN_01596,0,1
31-10-2025,Orissa,Ganjam,SAMPLE_PIN_01601,0,4
23-12-2025,Orissa,Ganjam,SAMPLE_PIN_01619,0,1
15-12-2025,Odisha,Ganjam,SAMPLE_PIN_01572,0,12
10-11-2025,Orissa,Ganjam,SAMPLE_PIN_01583,0,2
08-11-2025,Odisha,Ganjam,SAMPLE_PIN_01575,1,4
10-11-2025,Odisha,Ganjam,SAMPLE_PIN_01628,0,3
12-11-2025,Odisha,Ganjam,SAMPLE_PIN_01646,2,15
06-12-2025,Odisha,Ganjam,SAMPLE_PIN_01638,1,9
23-12-2025,Odisha,Ganjam,SAMPLE_PIN_01624,0,4
26-11-2025,Odisha,Ganjam,SAMPLE_PIN_01591,0,3
11-11-2025,Odisha,Ganjam,SAMPLE_PIN_01598,1,3
18-11-2025,Odisha,Ganjam,SAMPLE_PIN_06238,0,3
06-12-2025,Odisha,Ganjam,SAMPLE_PIN_01621,5,13
27-10-2025,Odisha,Ganjam,SAMPLE_PIN_01628,0,5
30-10-2025,Odisha,Ganjam,SAMPLE_PIN_01599,2,6
17-09-2025,Odisha,Ganjam,SAMPLE_PIN_01641,0,4
03-12-2025,Odisha,Ganjam,SAMPLE_PIN_01635,1,5
28-12-2025,Odisha,Ganjam,SAMPLE_PIN_01609,2,6
06-12-2025,Odisha,Ganjam,SAMPLE_PIN_01627,0,7
27-10-2025,Odisha,Ganjam,SAMPLE_PIN_01628,0,5
06-12-2025,Orissa,Ganjam,SAMPLE_PIN_01625,0,2
19-12-2025,Odisha,Ganjam,SAMPLE_PIN_01585,1,2
15-12-2025,Odisha,Ganjam,SAMPLE_PIN_01625,4,14
27-11-2025,Orissa,Ganjam,SAMPLE_PIN_01591,0,4
13-10-2025,Odisha,Ganjam,SAMPLE_PIN_01614,1,1
10-11-2025,Orissa,Ganjam,SAMPLE_PIN_01603,0,1
12-12-2025,Orissa,Ganjam,SAMPLE_PIN_01596,0,2
06-11-2025,Odisha,Ganjam,SAMPLE_PIN_01640,0,12
16-12-2025,Odisha,Ganjam,SAMPLE_PIN_01585,2,2
15-10-2025,Orissa,Ganjam,SAMPLE_PIN_01625,0,1
24-10-2025,Odisha,Ganjam,SAMPLE_PIN_06238,1,5
07-11-2025,Odisha,Ganjam,SAMPLE_PIN_01577,1,6
20-12-2025,Odisha,Ganjam,SAMPLE_PIN_01602,1,6
05-09-2025,Odisha,Ganjam,SAMPLE_PIN_01637,0,4
01-03-2025,Odisha,Ganjam,SAMPLE_PIN_01627,42,274
16-11-2025,Odisha,Ganjam,SAMPLE_PIN_01620,0,1
06-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01669,4,27
09-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01663,1,17
19-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01673,2,11
07-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01672,2,9
02-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01668,0,7
26-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01662,13,55
19-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01665,2,41
10-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01677,3,25
18-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01669,2,24
12-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01648,8,24
16-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01673,4,20
02-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01670,2,19
15-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01661,8,24
02-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01676,3,12
16-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01680,0,3
12-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01674,2,20
16-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01675,2,54
06-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01659,9,75
04-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01671,2,27
30-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01675,1,22
07-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01684,0,8
03-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01684,0,20
02-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01682,2,23
30-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01668,0,12
10-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01648,4,33
06-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01665,7,37
28-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01666,0,5
29-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01681,7,39
14-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01660,5,25
16-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01658,1,19
09-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01660,6,8
09-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01661,14,37
29-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01671,3,34
19-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01662,4,41
29-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01649,0,15
17-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01653,14,24
12-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01662,18,76
08-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01665,2,33
19-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01685,3,27
27-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01659,1,64
22-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01673,0,11
19-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01683,2,14
10-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01681,4,36
16-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01653,11,55
14-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01684,0,11
07-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01662,5,46
03-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01659,9,69
11-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01674,3,14
06-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01677,7,39
08-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01648,5,52
16-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01659,7,36
05-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01656,7,36
24-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01657,3,40
24-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01674,1,26
22-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01675,0,2
27-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01659,24,132
06-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01672,9,35
18-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01684,2,8
29-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_06240,0,3
18-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01667,3,20
05-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01654,3,49
27-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01658,20,155
06-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01685,7,26
08-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01648,11,60
03-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01666,1,3
26-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01668,2,14
25-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01674,3,20
06-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01676,1,25
03-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01678,0,6
20-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01650,1,7
18-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01665,0,6
06-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01657,4,36
09-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01662,5,64
15-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01659,11,86
11-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01662,21,70
12-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01677,5,49
13-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01661,1,27
16-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01673,2,11
14-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01662,3,58
05-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01684,7,13
20-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01657,1,45
15-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01651,3,46
28-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01686,1,1
06-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01660,9,33
01-03-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01667,89,627
20-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01650,1,21
07-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01647,0,10
28-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01666,0,2
31-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01674,1,26
26-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01647,2,12
03-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01679,10,71
24-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01664,4,25
17-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01680,0,1
22-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01661,3,13
09-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01650,20,46
25-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01681,3,7
04-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01665,3,37
24-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01670,6,60
07-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01674,0,10
15-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01681,6,52
17-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01652,9,48
09-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01648,5,38
27-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01664,1,12
08-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01677,6,33
27-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01659,4,34
21-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01649,0,6
16-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01672,2,3
06-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01664,9,48
24-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01652,2,66
17-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01671,1,18
11-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01650,4,24
20-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01681,5,33
27-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01663,0,15
08-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01669,3,21
18-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01685,0,2
30-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01685,4,13
11-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01676,3,61
25-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01662,5,7
15-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01684,2,13
07-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01669,3,21
01-03-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01676,82,1156
02-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01650,4,8
19-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01648,4,33
13-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01664,0,17
07-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01664,10,29
01-03-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01647,81,783
29-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01654,9,36
07-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01681,1,16
18-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01656,6,36
29-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01677,4,45
08-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01673,0,21
23-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01659,5,62
23-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01652,6,42
22-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01669,1,19
10-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01658,14,69
01-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01666,0,3
06-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01667,3,26
01-03-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01658,200,2197
05-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01676,2,21
27-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01673,5,10
01-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01669,8,24
13-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01650,3,19
08-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01663,0,15
25-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01670,1,34
17-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01664,1,19
09-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01682,4,28
12-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01656,0,45
09-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01681,17,53
18-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01677,1,5
25-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01662,10,56
01-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01649,10,38
09-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01686,0,4
15-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01682,1,19
09-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01670,3,23
19-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01653,8,28
21-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01678,0,3
27-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01686,0,3
15-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01674,6,19
20-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01657,1,1
13-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01653,17,48
04-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01661,9,29
27-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01661,1,17
16-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01678,2,4
16-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01678,0,6
19-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01670,5,24
13-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01668,5,11
19-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01658,17,69
02-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01682,0,6
25-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01681,2,35
24-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01679,3,35
09-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01650,0,22
07-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01673,1,12
19-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01665,1,10
04-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01665,5,39
10-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01680,0,2
03-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01660,7,24
30-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01679,5,41
02-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01660,7,19
22-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01677,1,18
07-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01684,6,9
03-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01650,6,37
14-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01672,4,15
04-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01659,13,77
19-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01666,1,9
08-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01685,5,33
15-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01668,4,12
27-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01678,0,4
03-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01653,7,44
16-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01648,2,22
09-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01683,0,1
13-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01684,0,10
08-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01667,4,35
16-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01660,0,42
20-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01680,0,1
11-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01661,3,29
25-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01686,0,2
15-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01674,2,24
09-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01683,0,1
14-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01653,2,26
02-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01649,1,11
31-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01661,6,41
18-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01669,2,23
03-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01664,1,21
03-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01658,11,71
03-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01652,9,46
25-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01655,0,6
18-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01676,9,54
11-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01660,4,29
02-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01650,8,62
15-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_06659,0,1
03-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01685,6,28
13-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01659,2,36
26-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01678,0,4
16-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_06240,1,1
08-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01653,5,54
01-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01658,8,72
05-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01669,3,26
09-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01659,4,39
03-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01653,7,44
23-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01661,2,35
01-03-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01652,152,1494
18-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_06240,0,2
12-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_06240,0,2
04-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01674,3,23
03-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01683,0,6
07-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01656,1,24
17-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01659,11,39
01-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01648,3,56
17-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01685,4,12
18-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01681,1,42
02-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01678,1,1
10-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01666,0,4
07-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01673,4,13
03-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01678,0,3
26-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01668,1,12
05-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01661,2,20
23-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01661,0,2
18-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01650,0,3
04-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01670,3,60
07-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01686,1,2
10-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01676,5,32
26-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01677,2,26
27-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_06660,1,0
01-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01664,2,32
23-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01663,0,12
06-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01657,11,41
27-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01664,7,53
26-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01651,0,39
15-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01675,6,54
28-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01654,3,35
22-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01685,1,16
03-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01672,4,40
02-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01661,0,9
11-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01671,5,33
07-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01674,2,14
20-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01650,1,7
19-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01659,7,39
16-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01679,6,68
14-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01680,1,3
10-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01683,2,4
16-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01654,9,73
19-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01647,2,19
06-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01678,0,7
07-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_06240,0,2
14-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01665,1,6
14-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01677,3,32
03-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01670,3,97
29-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01666,0,6
24-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01651,3,45
05-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01661,3,16
08-09-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01664,3,24
02-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01686,0,3
05-12-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01672,2,25
17-10-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01680,0,1
18-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01656,4,32
04-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01649,2,27
02-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01678,0,3
19-11-2025,Uttar Pradesh,Gorakhpur,SAMPLE_PIN_01650,4,40
