date,state,district,pincode,age_0_5,age_5_17,age_18_greater
07-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01226,1,0,0
02-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01251,2,0,0
07-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01224,2,0,0
17-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01213,1,0,0
04-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01231,1,0,0
02-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01230,1,0,0
17-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01232,3,1,0
03-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01252,3,1,0
09-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01232,2,0,0
07-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01205,1,0,0
10-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01195,1,0,0
25-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01253,3,0,0
31-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01250,3,0,0
15-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01254,6,0,0
08-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01227,2,0,0
17-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01215,1,0,0
07-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01244,1,0,0
25-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01207,4,0,0
06-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01255,1,0,0
01-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01195,1,0,0
28-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01256,1,0,0
30-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01200,1,0,0
20-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01243,1,0,0
15-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01207,2,0,0
19-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01213,6,0,0
31-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01201,2,0,0
26-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01204,6,0,0
22-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01215,1,0,0
23-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01207,7,0,0
08-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01197,1,1,0
24-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01226,1,0,0
09-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01228,2,0,0
01-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01257,1,0,0
10-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01219,2,1,0
19-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01258,0,1,0
01-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01205,1,0,0
02-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01234,2,2,0
23-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01207,6,0,0
25-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01247,1,0,0
17-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01219,1,0,0
12-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01250,1,0,0
31-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01232,3,0,0
16-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01241,0,1,0
20-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01216,1,0,0
16-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01213,0,1,5
11-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01216,2,1,0
12-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01259,1,0,0
10-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01232,4,0,1
06-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01260,2,0,0
01-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01261,1,0,0
19-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01246,3,0,0
21-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01206,1,0,0
06-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01245,1,0,0
31-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01260,1,0,0
20-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01262,1,0,0
05-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01241,0,1,0
19-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01253,1,0,0
06-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01197,1,0,0
22-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01263,2,0,0
12-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01237,1,0,0
31-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01264,3,0,0
17-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01213,4,1,0
19-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01223,3,0,0
23-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01195,1,0,0
26-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01265,2,0,0
15-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01248,1,0,0
25-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01241,2,0,0
08-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01222,1,0,0
24-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01258,4,0,0
06-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01247,0,1,0
13-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01198,0,1,0
25-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01227,1,0,0
18-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01211,1,0,0
05-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01239,1,0,0
09-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01231,3,0,0
13-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01242,1,0,0
31-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01204,1,3,0
18-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01211,1,0,0
05-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01260,2,0,0
24-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01252,1,0,0
15-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01195,1,0,0
15-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01265,1,0,0
19-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01228,2,0,0
31-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01266,2,0,0
09-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01224,4,0,0
01-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01236,1,0,0
14-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01213,0,0,1
14-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01254,3,0,0
31-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01251,9,0,0
14-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01253,1,0,0
11-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01222,1,0,0
05-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01248,2,1,0
08-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01215,0,1,0
11-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01200,1,0,0
05-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01267,1,0,0
26-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01268,2,0,0
27-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01249,2,0,0
09-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01246,2,0,0
12-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01210,1,0,0
31-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01234,2,1,0
10-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01269,2,0,0
09-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01258,2,0,0
29-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01224,1,1,0
25-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01246,1,0,0
19-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01207,3,0,0
19-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01201,1,0,0
20-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01206,1,0,0
18-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01260,1,1,0
16-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01260,1,0,0
20-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01228,3,0,0
09-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01253,1,0,0
26-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01225,1,0,0
23-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01252,1,0,0
18-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01214,3,0,0
11-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01240,1,0,0
15-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01232,3,0,0
29-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01220,2,0,0
04-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01268,1,0,0
08-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01232,1,0,0
13-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01270,1,0,0
19-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01198,2,0,0
11-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01258,1,0,0
24-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01270,1,0,0
14-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01244,5,0,0
16-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01266,1,1,0
06-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01255,1,0,0
24-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01270,2,0,0
23-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01271,1,0,0
23-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01233,1,0,0
15-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01272,1,0,0
17-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01228,2,0,0
16-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01249,1,0,0
06-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01231,2,0,0
08-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01250,1,1,0
04-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01270,1,0,0
09-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01225,2,0,0
24-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01212,1,0,0
02-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01204,1,0,0
28-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01211,2,0,0
23-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01268,2,1,0
08-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01241,1,0,0
27-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01206,1,0,0
15-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01239,1,0,0
23-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01250,1,0,0
17-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01251,2,0,0
16-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01244,1,0,0
21-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01246,1,0,0
19-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01203,1,0,0
04-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01204,2,0,0
02-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01273,1,0,0
16-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01274,4,0,0
31-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01262,1,0,0
26-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01228,4,0,0
08-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01225,2,0,0
05-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01202,0,1,0
27-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01245,1,0,0
19-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01228,3,1,0
24-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01218,1,0,0
12-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01213,2,2,0
11-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01234,1,0,0
09-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01238,1,0,0
26-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01235,1,0,0
08-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01237,1,0,0
18-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01245,1,0,0
31-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01257,1,0,0
18-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01266,2,0,0
15-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01275,1,0,0
19-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01212,1,0,0
02-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01196,11,0,0
02-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01264,1,0,0
28-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01276,1,0,0
15-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01195,1,0,0
19-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01231,4,0,0
23-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01213,1,0,0
31-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01240,3,1,0
16-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01205,0,0,2
20-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01240,1,0,0
13-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01202,1,0,0
07-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01226,1,0,0
11-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01248,1,0,0
17-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01269,4,0,0
31-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01234,2,0,0
03-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01195,1,0,0
25-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01229,4,0,0
17-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01218,4,0,0
13-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01242,2,0,0
11-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01213,0,1,0
25-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01232,1,0,0
17-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01221,3,2,0
15-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01231,3,0,0
21-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01197,1,0,0
17-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01237,1,0,0
29-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01240,1,0,0
17-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01273,1,0,0
05-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01277,1,0,0
26-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01251,3,0,0
11-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01206,4,2,0
02-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01225,1,0,0
16-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01243,1,0,0
13-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01268,1,0,0
25-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01267,2,0,0
08-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01260,1,0,0
07-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01223,1,0,0
05-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01259,1,0,0
02-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01274,2,0,0
22-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01278,1,0,0
10-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01271,1,0,0
26-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01268,1,0,0
25-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01273,1,0,0
11-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01203,1,0,0
05-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01249,1,0,0
26-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01270,2,0,0
17-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01225,1,0,0
14-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01251,2,0,0
10-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01279,1,0,0
02-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01206,11,2,0
24-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01280,1,0,0
29-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01281,1,0,0
03-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01222,2,0,0
13-11-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01233,1,0,0
26-12-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01221,1,1,0
23-09-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01209,1,0,0
16-10-2025,Karnataka,Dakshina Kannada,SAMPLE_PIN_01204,0,0,1
03-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01282,2,0,0
18-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01283,2,0,0
11-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01284,1,0,0
07-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01285,1,0,0
10-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01286,1,0,0
24-12-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01287,2,0,0
23-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01288,1,0,0
08-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01289,5,0,0
31-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01290,1,0,0
02-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01291,2,0,0
04-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01292,1,1,0
22-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01293,1,0,0
21-12-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01294,2,0,0
28-12-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01295,1,0,0
23-12-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01296,1,0,0
19-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01291,2,0,0
29-12-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01297,1,0,0
15-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01298,1,0,0
24-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01289,4,1,0
25-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01299,1,1,0
24-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01289,2,0,0
30-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01300,3,0,0
20-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01301,1,0,0
30-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01302,1,0,0
19-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01294,1,0,0
28-12-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01289,2,0,0
23-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01290,1,1,0
26-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01303,1,0,0
15-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01304,2,0,0
27-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01305,1,0,0
17-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01306,3,0,0
07-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01307,2,0,0
05-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01308,1,0,0
13-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01309,4,0,0
19-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01305,11,1,0
31-12-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01310,0,1,0
24-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01311,1,0,0
19-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01302,1,0,0
27-12-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01306,1,0,0
02-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01312,2,0,0
05-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01303,4,0,0
10-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01313,1,0,0
03-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01314,1,0,0
26-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01315,2,0,0
11-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01316,2,0,0
21-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01317,1,0,0
06-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01283,2,1,0
15-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01318,1,0,0
12-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01301,1,0,0
03-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01319,1,0,0
16-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01320,2,0,0
29-12-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01321,2,0,0
18-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01322,1,0,0
05-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01298,2,0,0
26-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01323,1,0,0
13-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01324,1,1,0
08-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01325,2,0,0
15-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01326,1,0,0
03-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01293,1,0,0
15-12-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01327,3,0,0
15-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01328,0,1,0
11-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01329,2,0,0
05-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01330,5,0,0
09-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01302,1,0,0
13-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01331,1,0,0
15-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01302,1,0,0
13-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01332,1,0,0
22-12-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01333,2,0,0
08-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01334,2,0,0
31-12-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01290,2,0,0
15-12-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01335,3,1,0
03-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01314,1,0,0
05-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01336,1,0,0
16-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01337,1,0,0
02-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01320,3,0,0
25-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01324,1,0,0
31-12-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01338,2,1,0
04-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01317,1,0,0
12-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01339,1,0,0
10-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01285,1,0,0
31-12-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01340,2,0,0
13-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01317,1,0,0
15-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01341,1,1,0
02-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01342,1,0,0
03-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01310,1,0,0
03-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01343,4,0,0
30-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01342,1,0,0
06-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01312,1,0,0
15-12-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01344,2,0,0
05-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01328,1,0,0
14-11-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01306,2,0,0
16-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01291,2,0,0
11-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01305,7,3,0
31-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01339,1,0,0
29-12-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01345,2,0,0
13-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01335,3,0,0
27-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01309,1,0,0
09-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01316,1,0,0
31-12-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01346,1,1,0
11-09-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01347,1,0,0
17-10-2025,Andhra Pradesh,East Godavari,SAMPLE_PIN_01348,5,0,0
